ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN CENTRE;Rue de Baudreuil;2 sem;P>25722;4,0;0,773;;;16/04/2012;10:26;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN CENTRE;Rue de Baudreuil;2 sem;P>25723;4,0;0,317;;;16/04/2012;10:27;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN CENTRE;Rue des Cannonniers;2 sem;P>25729;4,0;1,049;;;16/04/2012;09:53;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN CENTRE;Rue du Petit Origny (place du marché);1 sem;P>25714;4,0;0,755;;;16/04/2012;09:43;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN CENTRE;Rue Felix Faure (CRS 21);sur appel;P>25728;4,0;1,021;;;16/04/2012;10:01;
ST QUENTIN;;Verre Couleur;2303;FAYET;FAYET;Rue Henri Matisse Domaine St Jacques;E-10 S / H-10 S;P>26944;4,0;1,425;;;18/04/2012;09:00;
ST QUENTIN;;Verre Couleur;2340;GAUCHY;GAUCHY;Place Moulin tous vents;E-2 S / H-3 S;P>25777;4,0;1,355;;;18/04/2012;06:06;
ST QUENTIN;;Verre Couleur;2340;GAUCHY;GAUCHY;Pk Brico Cash Rue Auguste;E-1 S / H-2 S;P>25782;4,0;1,436;;;18/04/2012;06:16;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;CONTESCOURT;Rue de l'école;E-4 S / H-16 S;P>25771;3,0;1,032;;;18/04/2012;09:10;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;GAUCHY;Intermarché;E-1 S / H-1 S;P>25772;3,0;1,073;;;18/04/2012;05:57;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;GAUCHY;Intermarché;E-1 S / H-1 S;P>25773;3,0;1,051;;;18/04/2012;05:56;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;HARLY;Leclerc;E-1 S / H-1 S;P>25759;3,0;1,086;;;18/04/2012;07:48;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;NEUVILLE ST AMAND;Vallée des Bourguignon;E-4 S / H-8 S;P>26943;3,0;1,100;;;18/04/2012;09:30;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN SUD EST;Bd du Maréchal Juin (haut);E-2 S / H-2 S;P>25640;3,0;1,041;;;18/04/2012;08:01;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN SUD EST;Angle rue collette (LIDL) Richepin FND;E-2 S / H-2 S;P>25643;3,0;1,069;;;18/04/2012;07:39;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN SUD OUEST;Angle Av Me François Hugues/Accacias;E-1 S / H-2 S;P>25665;3,0;1,059;;;18/04/2012;06:50;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN SUD OUEST;Rue de Paris (ALDI);E-1 S / H-2 S;P>25668;3,0;1,088;;;18/04/2012;06:39;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN SUD OUEST;Rue Alexandre Dumas (park face ED);E-1 S / H-1 S;P>25671;3,0;1,102;;;18/04/2012;08:15;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN EST;Rue Ampère;E-3 S / H-6 S;P>25695;3,0;1,108;;;18/04/2012;08:30;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN EST;Rue d'Alembert;E-4 S / H-10 S;P>25708;3,0;1,086;;;18/04/2012;08:40;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN EST;Av R Schuman (SIMPLY MARKET);E-1 S / H-2 S;P>25706;3,0;1,067;;;18/04/2012;07:20;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN EST;Rue Boileau;E-3 S / H-6 S;P>25709;3,0;1,052;;;18/04/2012;08:45;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN SUD OUEST;Rue de Paris / Rue du Gle Debeney;E-3 S / H-4 S;P>25670;4,0;1,430;;;18/04/2012;06:31;
ST QUENTIN;;Verre Couleur;2303;FAYET;FAYET;AUCHAN;E-1 S / H-1 S;P>29297;4,0;0,939;;;20/04/2012;06:17;
ST QUENTIN;;Verre Couleur;2371;HARLY;HARLY;Leclerc;E-1 S / H-1 S;P>25757;4,0;1,131;;;20/04/2012;08:16;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;FAYET;Chemin Vert;E-1 S / H-2 S;P>25734;3,0;0,716;;;20/04/2012;06:26;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;FAYET;Auchan (accés Fayet);E-1 S / H-1 S;P>25737;3,0;0,825;;;20/04/2012;06:16;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;HARLY;Leclerc;E-1 S / H-1 S;P>25758;3,0;0,928;;;20/04/2012;08:50;
