;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN SUD EST;Rue de Guise;84;P>25642;3,0;0,704;;;21/05/2013;10:14
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN SUD OUEST;Bd de Verdun;140;P>25654;4,0;0,829;;;21/05/2013;07:20
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN SUD OUEST;Angle Av Me François Hugues/Accacias;62;P>25665;3,0;0,554;;;21/05/2013;07:25
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN SUD OUEST;Rue de Paris (ALDI);92;P>25668;3,0;0,664;;;21/05/2013;07:14
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN SUD OUEST;Rue Alexandre Dumas (park face ED);25;P>25671;4,0;0,689;;;21/05/2013;07:42
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN SUD OUEST;Av du Cimetière de la Tombelle;177;P>25676;4,0;0,724;;;21/05/2013;07:32
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN NORD;CORA (parking);41;P>25684;4,0;0,904;;;21/05/2013;08:43
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN NORD;Rue des Valenciennes;169;P>25687;4,0;0,824;;;21/05/2013;08:14
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN EST;Bd J Bouin (Pompier);42;P>25690;3,0;0,609;;;21/05/2013;09:39
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN EST;Av du Gle de Gaulle;46;P>25694;4,0;0,609;;;21/05/2013;09:34
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN EST;Bd J Bouin (camping);73;P>25696;3,0;0,709;;;21/05/2013;09:46
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN  EST;RD 675 vers Omissy vers déchetterie;78;P>25702;4,0;0,789;;;21/05/2013;09:22
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN EST;Rue d'Alembert;155;P>25708;3,0;0,749;;;21/05/2013;08:28
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN EST;Rue Boileau/Rue H Barbusse;79;P>25703;3,0;0,704;;;21/05/2013;09:12
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN EST;Av R Schuman (centre social Europe);81;P>25705;3,0;0,594;;;21/05/2013;09:07
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN SUD EST;Rue d'Ostende;54;P>25638;3,0;0,720;;;23/05/2013;08:01
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN SUD EST;Bd du Maréchal Juin (haut);57;P>25640;3,0;0,842;;;23/05/2013;08:06
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN SUD EST;Rue de la Fère (parking);136;P>25649;4,0;0,740;;;23/05/2013;08:11
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN SUD EST;Rue de la Fère (face n°22);51;P>25637;4,0;0,766;;;23/05/2013;08:25
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN SUD EST;Rue de Guise;84;P>28642;3,0;0,658;;;23/05/2013;09:03
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN EST;Av de la République (face au n° 29);165;P>25710;3,0;0,505;;;23/05/2013;09:17
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN SUD OUEST;Déchetterie (Rue A Parmentier) Vidam;60;P>25662;3,0;0,761;;;23/05/2013;09:33
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN SUD OUEST;Déchetterie (Rue A Parmentier) Vidam;60;P>25663;3,0;0,781;;;23/05/2013;09:35
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN SUD OUEST;Déchetterie (Rue A Parmentier) Vidam;60;P>27069;3,0;0,516;;;23/05/2013;09:40
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN CENTRE;Place de la Liberté;8;P>25716;3,0;0,560;;;28/05/2013;08:00
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN;Angle J Blanchot / L lemaire face crèche;195;P>33899;3,0;0,460;;;28/05/2013;08:05
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;St Quentin;Rue Francois Miterrand;24;P>29120;3,0;0,194;;;28/05/2013;08:12
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN CENTRE;Bd Gambetta (face au n°1) en haut;9;P>25717;3,0;0,735;;;28/05/2013;08:23
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN CENTRE;Bd Gambetta (face CIO);12;P>25719;3,0;0,551;;;28/05/2013;08:36
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN CENTRE;Rue de Baudreuil;16;P>25722;3,0;0,643;;;28/05/2013;09:12
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN CENTRE;Rue de Baudreuil;16;P>25723;3,0;0,468;;;28/05/2013;09:13
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN CENTRE;Rue des Etats Généraux;2;P>25712;3,0;0,370;;;28/05/2013;09:32
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN CENTRE;Rue du Petit Origny (place du marché);4;P>25714;4,0;0,662;;;28/05/2013;09:52
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN CENTRE;Square Quentin de la Tour (Basilique);15;P>25721;3,0;0,674;;;28/05/2013;10:00
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN EST;Bvd Roosevelt PORTEUR;17;P>25688;3,0;0,479;;;28/05/2013;10:10
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN NORD;Rue Théophile Gautier PORTEUR;29;P>25678;4,0;0,491;;;28/05/2013;10:21
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN SUD EST;Angle rue collette (LIDL) Richepin FND;85;P>25643;3,0;0,894;;;28/05/2013;10:41
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN SUD EST;Av Léo Lagrange;48;P>25634;3,0;0,376;;;28/05/2013;10:45
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN SUD EST;Place Carnot;49;P>25635;3,0;0,387;;;28/05/2013;10:52
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN SUD OUEST;Rue de Paris (face au 105) Rue de Ham;22;P>25656;3,0;0,504;;;28/05/2013;11:00
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN SUD EST;Rue de la Fère (NETTO);135;P>25648;4,0;0,882;;;29/05/2013;06:05
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN SUD EST;Bd Cordier;163;P>25650;3,0;0,895;;;29/05/2013;06:20
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN SUD EST;Bd du Dr Camille Guérin;164;P>25651;3,0;0,967;;;29/05/2013;06:15
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN SUD OUEST;Rue de la Chaussée romaine (école);61;P>25664;4,0;0,977;;;29/05/2013;07:35
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN SUD OUEST;Rue de Paris / Rue du Gle Debeney;94;P>25670;4,0;0,902;;;29/05/2013;07:00
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN SUD OUEST;Rue J Falloux (salle des aviateurs);161;P>25673;3,0;0,917;;;29/05/2013;07:20
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN NORD;CORA (parking);41;P>25683;3,0;0,989;;;29/05/2013;08:12
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN NORD;CORA (parking);41;P>25684;4,0;1,003;;;29/05/2013;08:20
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN NORD;Rue Fayet (angle R. JY Cousteau);68;P>25685;3,0;0,922;;;29/05/2013;07:58
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;SAINT QUENTIN;Caserne pompiers collecte avec J Bouin;196 (MOVEA 800L);P>34580;1,0;0,156;;;30/05/2013;09:00
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN;Rue du Capitaine DUMONT;191;P>28902;3,0;0,565;;;30/05/2013;09:21
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN EST;Av R Schuman (SIMPLY MARKET);82;P>25706;3,0;0,710;;;30/05/2013;09:26
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN EST;Rue Poete;152;P>25707;3,0;0,475;;;30/05/2013;09:36
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN EST;Av de la République (face au n° 29);165;P>25710;3,0;0,450;;;30/05/2013;09:45
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN EST;Rue du Cdt G Bieler;45;P>25693;3,0;0,820;;;30/05/2013;09:51
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN EST;Av du Gle de Gaulle;46;P>25694;4,0;0,960;;;30/05/2013;09:57
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN SUD EST;Rue J Blanchot;89;P>25646;4,0;0,609;;;30/05/2013;10:43
